ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4488523,Source1,2,2022-05-03 14:40:30,2022-05-03 16:41:29,45.01009583451743,-93.19265484765435,45.01527583451743,-93.18734484765436,0.442,Accident on MN-280/MN-36/Exit 23 (I-35W) from Cleveland Ave/Exit 24 (I-35W) to I-35W N.,MN-36 E,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,2022-05-03 14:53:00,56.0,56.0,45.0,29.32,10.0,N,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1332234,Source2,2,2020-10-08 15:51:15,2020-10-08 16:44:34,35.352551,-118.987778,,,0.0,Lane blocked due to accident on CA-58 Bakersfield Tehachapi Hwy Westbound at Exit 113 Brundage Ln.,CA-58 W,Bakersfield,Kern,CA,93307,US,US/Pacific,KBFL,2020-10-08 15:54:00,86.0,86.0,23.0,29.32,7.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4675729,Source1,2,2022-12-09 15:25:00,2022-12-09 17:42:37,33.61493468,-117.26213336,33.62985468,-117.27488336,1.265,Incident on I-15 NB near BUNDY CANYON RD Drive with caution.,I-15,Wildomar,Riverside,CA,92595,US,US/Pacific,KF70,2022-12-09 15:35:00,59.0,59.0,48.0,28.64,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7757131,Source1,2,2019-07-11 14:29:43,2019-07-11 14:59:05,40.72493,-73.52533000000003,40.72493,-73.52533000000003,0.0,At Center Ln - Accident.,Center Ln,Levittown,Nassau,NY,11756,US,US/Eastern,KFRG,2019-07-11 14:16:00,79.0,79.0,72.0,29.77,10.0,S,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4202423,Source1,2,2022-12-17 10:40:12.000000000,2022-12-17 12:40:52.000000000,44.878007,-93.081504,44.878926,-93.082078,0.069,Accident from MN-62 W to S Robert Trl.,MN-62 W,Inver Grove Heights,Dakota,MN,55077,US,US/Central,KSGS,2022-12-17 10:35:00,20.0,10.0,81.0,28.86,7.0,NW,8.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2218908,Source2,2,2019-03-14 05:39:40,2019-03-14 06:39:17,34.13731,-80.925781,,,0.4199999868869781,Accident on Clemson Rd between Whitehurst Way and Winslow Way.,Clemson Rd,Columbia,Richland,SC,29229-8031,US,US/Eastern,KCUB,2019-03-14 05:53:00,50.0,,89.0,30.22,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-26616,Source2,2,2016-08-10 16:56:19,2016-08-10 17:41:19,38.423473,-121.387817,,,0.0,Accident on Bond Rd Eastbound at Elk Crest Dr.,Bond Rd,Elk Grove,Sacramento,CA,95624-9457,US,US/Pacific,KSAC,2016-08-10 16:53:00,90.0,,25.0,29.81,10.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4402156,Source1,2,2022-12-29 14:30:35.000000000,2022-12-29 15:48:36.000000000,36.63161,-78.13916400000002,36.607768,-78.148865,1.733,Incident on I-85 SB near MM 6 Drive with caution.,I-85 S,La Crosse,Mecklenburg,VA,23950,US,US/Eastern,KAVC,2022-12-29 14:35:00,63.0,63.0,39.0,29.89,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5743730,Source1,2,2021-05-21 18:12:40,2021-05-21 19:42:40,38.918697,-77.02458299999998,38.919217,-77.024879,0.039,Incident on FLORIDA AVE near W ST Drive with caution., Florida Ave NW,Washington,District of Columbia,DC,20001-4001,US,US/Eastern,KDCA,2021-05-21 17:52:00,81.0,81.0,42.0,30.42,10.0,S,12.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2013261,Source2,2,2019-08-08 07:38:03,2019-08-08 08:59:56,42.28299000000001,-87.953346,,,0.0,Accident on IL-176 Park Ave near IL-21.,N Milwaukee Ave,Libertyville,Lake,IL,60048-2233,US,US/Central,KUGN,2019-08-08 07:55:00,72.0,72.0,76.0,29.04,10.0,VAR,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6436772,Source1,2,2021-02-11 17:45:00,2021-02-11 19:02:21,34.13519740088398,-117.58951306287008,34.13561740088398,-117.58087306287008,0.495,Incident on I-210 EB near HAVEN AVE Expect delays.,CA-210,Rancho Cucamonga,San Bernardino,CA,91737,US,US/Pacific,KONT,2021-02-11 17:53:00,60.0,60.0,69.0,28.93,8.0,SW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7213735,Source1,2,2020-01-07 18:52:00,2020-01-07 19:24:38,33.837027,-117.305069,33.837027,-117.305069,0.0,At Wood Rd - Accident., Cajalco Rd,Perris,Riverside,CA,92570-8176,US,US/Pacific,KRIV,2020-01-07 18:58:00,50.0,50.0,40.0,28.42,10.0,WNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3845365,Source1,2,2022-11-11 08:49:49.000000000,2022-11-11 10:04:59.000000000,40.938264,-80.63161099999998,40.929857,-80.625517,0.662,Incident on OH-165 SB near OH-165 Drive with caution., Woodworth Rd,North Lima,Mahoning,OH,44452-9751,US,US/Eastern,KUCP,2022-11-11 08:52:00,55.0,55.0,100.0,28.73,1.0,CALM,0.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3433479,Source1,3,2016-11-22 09:34:54,2016-11-22 15:34:54,33.00007,-96.9585,33.00628,-96.95036,0.638,At I-35e - Accident.,Sam Rayburn Tollway N,Lewisville,Denton,TX,75057,US,US/Central,KDFW,2016-11-22 09:53:00,66.9,,76.0,29.92,10.0,South,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5866304,Source1,2,2021-10-09 15:34:55,2021-10-09 15:49:00,35.809447,-78.60078299999998,35.814105,-78.604714,0.39,Slow traffic on I-440 W from Brentwood Rd/Yonkers Rd/Exit 12 (I-440) to US-401/US-1/Capital Blvd/Exit 11 (I-440) due to accident.,I-440 W,Raleigh,Wake,NC,27604,US,US/Eastern,KRDU,2021-10-09 15:51:00,67.0,67.0,97.0,29.6,3.0,NNE,7.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3447726,Source1,3,2016-12-07 17:24:55,2016-12-07 23:24:55,43.011228,-73.789664,43.011867,-73.789787,0.045,At Malta Ave Ext - Accident.,State Route 9,Ballston Spa,Saratoga,NY,12020,US,US/Eastern,KSCH,2016-12-07 17:50:00,35.6,31.7,93.0,30.01,10.0,SSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2752537,Source2,3,2018-06-10 12:45:36,2018-06-10 13:15:11,39.204678,-76.62335999999998,,,0.0,Accident on I-895B Southbound at I-695.,I-895 Bus Spur S,Brooklyn,Anne Arundel,MD,21225,US,US/Eastern,KDMH,2018-06-10 12:54:00,75.9,,76.0,29.99,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2248490,Source2,2,2019-03-30 16:53:14,2019-03-30 18:09:23,38.012627,-122.002281,,,0.0,Accident on CA-4 Eastbound before Willow Pass Rd.,CA-4 E,Concord,Contra Costa,CA,94519,US,US/Pacific,KCCR,2019-03-30 16:53:00,70.0,,36.0,30.12,10.0,WNW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2470951,Source2,2,2018-11-20 15:11:39,2018-11-20 15:41:20,34.155045,-118.310867,,,0.0,HOV & #1 lane blocked due to accident on CA-134 Eastbound at Exit 4 Forest Lawn Dr.,Forest Lawn Dr,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2018-11-20 14:47:00,72.0,,49.0,29.97,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4940526,Source1,2,2022-11-11 09:46:08.000000000,2022-11-11 11:04:09.000000000,36.966318,-76.29262800000002,36.967123,-76.296145,0.202,Incident on I-64 WB near MM 275 Drive with caution.,Hampton Roads Bltwy,Norfolk,Norfolk (City),VA,23503,US,US/Eastern,,,,,,,,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2943540,Source2,2,2018-03-14 07:43:58,2018-03-14 08:13:42,42.547745,-73.368706,,,0.0,Lane blocked due to accident on NY-22 both ways near NY-43.,State Route 22,Stephentown,Rensselaer,NY,12168-2945,US,US/Eastern,KPSF,2018-03-14 07:54:00,26.1,12.7,84.0,29.45,0.5,WSW,18.4,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3753836,Source1,2,2023-01-16 13:12:00.000000000,2023-01-16 13:35:00.000000000,38.923178,-94.704475,38.935314,-94.704747,0.8390000000000001,Stationary traffic on US-69 N from 119th St (US-69) to I-435 (US-69) due to accident.,US-69 N,Overland Park,Johnson,KS,66210,US,US/Central,KOJC,2023-01-16 12:53:00,52.0,52.0,54.0,28.35,10.0,WSW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1283496,Source2,2,2020-11-03 10:38:24,2020-11-03 11:37:38,34.583118,-82.251762,,,0.0,Accident on Hillside Church Rd at Bowater Pass.,Hillside Church Rd,Fountain Inn,Greenville,SC,29644-9126,US,US/Eastern,KGYH,2020-11-03 10:47:00,57.0,57.0,29.0,29.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-809909,Source2,3,2021-11-21 12:10:12,2021-11-21 12:54:50,38.935001,-94.408684,,,0.0,Left lane closed due to accident on I-470 Westbound at Exits 7A 7B US-50.,I-470 W,Lees Summit,Jackson,MO,64081,US,US/Central,KLXT,2021-11-21 11:53:00,56.0,56.0,39.0,29.13,10.0,NNW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-875630,Source2,2,2021-10-05 08:33:42,2021-10-05 09:02:53,26.543711,-81.915207,,,0.0,Accident on Southdale Rd at FL-867 Mcgregor Blvd.,McGregor Blvd,Fort Myers,Lee,FL,33919,US,US/Eastern,KFMY,2021-10-05 08:53:00,80.0,80.0,76.0,29.96,10.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4225708,Source1,2,2022-04-19 12:43:30,2022-04-19 18:07:00,36.80694,-80.852653,36.863677,-80.870367,4.041,Stationary traffic on I-77 N from VA-620/Exit 19 (I-77) to I-81/US-11/Exit 32 (I-77) due to accident.,I-77 N,Austinville,Carroll,VA,24312,US,US/Eastern,KHLX,2022-04-19 12:35:00,37.0,25.0,56.0,27.25,10.0,NW,24.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-452686,Source2,3,2017-05-22 07:28:37,2017-05-22 08:28:18,29.795074,-95.451309,,,0.0099999997764825,Lane blocked and left hand shoulder blocked due to accident on I-610 Southbound at Exits 12 13B US-290 Northwest Fwy.,Hempstead Rd,Houston,Harris,TX,77092,US,US/Central,KMCJ,2017-05-22 07:35:00,71.6,,94.0,29.95,2.0,ESE,12.7,0.12,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3761951,Source1,2,2022-09-08 01:23:00,2022-09-08 06:08:39,37.92862,-122.322931,37.930764,-122.324541,0.172,Incident on I-80 EB near MACDONALD AVE Drive with caution.,I-80 E,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2022-09-08 01:53:00,72.0,72.0,61.0,29.81,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6559638,Source1,2,2021-01-27 22:48:00,2021-01-27 23:48:00,37.847718,-122.027775,37.831808,-122.004385,1.6840000000000002,Slow traffic on I-680 S from Stone Valley Rd (I-680) to El Cerro Blvd (I-680) due to accident.,I-680,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2021-01-27 22:53:00,47.0,47.0,93.0,29.65,6.0,CALM,0.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-922382,Source2,2,2021-08-27 11:10:23,2021-08-27 11:54:38,41.604298,-72.674339,,,0.0,Left hand shoulder blocked due to accident on CT-9 Southbound near Exit 19 CT-372 West St.,West St,Cromwell,Middlesex,CT,06416,US,US/Eastern,KHFD,2021-08-27 10:53:00,87.0,87.0,59.0,30.05,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2851359,Source2,3,2018-05-28 17:00:06,2018-05-28 17:29:38,41.663284,-91.249588,,,8.010000228881836,Queueing traffic and right lane blocked due to accident on I-80 Eastbound between Exit 254 County Hwy-X30 Baker Ave and Exit 259 County Hwy-X40 Garfield Ave.,I-80 E,West Liberty,Cedar,IA,52776,US,US/Central,KMUT,2018-05-28 16:55:00,93.2,,46.0,29.87,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4128104,Source1,2,2022-08-06 02:06:00.000000000,2022-08-06 03:48:00.000000000,40.70084,-73.994879,40.70106,-73.987032,0.411,Stationary traffic on I-278 E from Atlantic Ave/Exit 27 (I-278) to Manhattan Bridge/Exit 29A (I-278) due to accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2022-08-06 01:51:00,79.0,79.0,69.0,30.07,10.0,W,5.0,0.0,Fair,False,True,False,False,False,True,False,False,False,False,True,False,False,Night,Night,Night,Night
A-5379817,Source1,2,2022-02-15 17:53:30,2022-02-15 18:17:30,40.34728,-79.953056,40.348311,-79.944849,0.438,Stationary traffic from PA-51/Clairton Blvd (Curry Hollow Rd) to PA-885/Lebanon Rd (Lebanon Church Rd) due to accident., Lebanon Church Rd,Pittsburgh,Allegheny,PA,15236-1427,US,US/Eastern,KAGC,2022-02-15 17:53:00,33.0,29.0,48.0,29.11,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3750048,Source1,2,2022-11-02 01:45:00.000000000,2022-11-02 09:13:12.000000000,34.29361939,-118.47024321,34.28556939,-118.46821321,0.568,Accident on San Diego Fwy S - I-405 S from exit [159] to Rinaldi St exit [72].,I-5,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2022-11-02 07:55:00,55.0,55.0,100.0,28.96,7.0,W,7.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2129169,Source2,2,2019-05-29 18:09:59,2019-05-29 19:09:42,33.954479,-80.924461,,,0.0,Accident on US-378 Garners Ferry Rd at Hallbrook Dr.,Garners Ferry Rd,Columbia,Richland,SC,29209-4738,US,US/Eastern,KCUB,2019-05-29 19:53:00,95.0,95.0,28.0,29.62,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2473742,Source2,3,2018-11-21 18:32:23,2018-11-21 19:17:04,34.111996000000005,-118.265465,,,0.0,Accident on I-5 Southbound at Glendale Blvd.,Glendale Blvd,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2018-11-21 18:47:00,63.0,,78.0,30.1,9.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-629354,Source2,1,2022-05-04 06:30:07,2022-05-04 07:29:57,34.488239,-81.961388,,,0.0,Crash on US-76 at Calvin Bridges Rd.,Highway 76 E,Laurens,Laurens,SC,29360-8416,US,US/Eastern,KLUX,2022-05-04 06:35:00,66.0,66.0,88.0,29.27,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6475564,Source1,2,2021-02-18 21:50:00,2021-02-19 01:07:54,27.099209,-82.21074200000002,27.099195,-82.209085,0.102,Incident on I-75 SB near MM 182 Drive with caution.,I-75 S,North Port,Sarasota,FL,34291,US,US/Eastern,KVNC,2021-02-18 21:53:00,75.0,75.0,82.0,30.0,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2025410,Source2,3,2019-08-15 19:34:38,2019-08-15 22:20:31,35.46011400000001,-97.618858,,,1.5299999713897705,Lane blocked due to accident on I-40 Eastbound from Exit 143 Rockwell Ave to Exit 144 Macarthur Blvd.,S MacArthur Blvd,Oklahoma City,Oklahoma,OK,73128,US,US/Central,KOKC,2019-08-15 19:52:00,89.0,89.0,48.0,28.56,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1920896,Source2,3,2019-08-19 04:12:21,2019-08-19 05:53:17,39.030243,-94.272087,,,0.0,Accident on I-70 Westbound at Exit 20 MO-7.,NW M 7 Hwy,Blue Springs,Jackson,MO,64014,US,US/Central,KLXT,2019-08-19 03:53:00,74.0,74.0,87.0,28.89,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7180790,Source1,2,2020-04-16 15:00:40,2020-04-16 16:00:40,35.56574000000001,-97.65631,35.56574000000001,-97.65631,0.0,At N Council Rd - Accident.,N Council Rd,Oklahoma City,Oklahoma,OK,73132,US,US/Central,KPWA,2020-04-16 14:53:00,71.0,71.0,42.0,28.56,10.0,S,26.0,0.0,Fair / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6778088,Source1,2,2020-12-11 18:45:00,2020-12-11 20:51:11,28.37176,-81.401871,28.375651,-81.416152,0.909,Incident on FL-417 SB near EXIT 11 Right lane blocked. Expect delays.,Central Florida Greeneway S,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,2020-12-11 18:53:00,61.0,61.0,72.0,30.02,10.0,ENE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-672741,Source2,2,2022-03-18 07:00:12,2022-03-18 07:29:44,40.187916,-77.188797,,,0.0,Shoulder blocked due to crash on I-81 Northbound after Exit 47 / PA-34.,I-81,Carlisle,Cumberland,PA,17013,US,US/Eastern,KCXY,2022-03-18 06:56:00,44.0,44.0,82.0,29.62,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-579676,Source2,2,2022-06-29 16:58:57,2022-06-29 17:28:27,33.197407,-87.528809,,,0.0,Median & left lane blocked due to crash on 15th St Northbound at 6th Ave.,15th St E,Tuscaloosa,Tuscaloosa,AL,35401-3234,US,US/Central,KTCL,2022-06-29 17:01:00,75.0,75.0,87.0,29.95,6.0,CALM,0.0,0.0,T-Storm,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2356680,Source2,2,2019-01-24 08:51:37,2019-01-24 09:21:23,35.332924,-80.721428,,,0.0,Accident on US-29 Tryon St at I-485 .,N Tryon St,Charlotte,Mecklenburg,NC,28262,US,US/Eastern,KJQF,2019-01-24 08:50:00,60.8,,82.0,29.57,7.0,WSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5324277,Source1,2,2022-12-31 10:01:00,2022-12-31 13:30:00,33.698167,-84.434315,33.698473,-84.44533100000002,0.634,Incident on GA-166 WB near US-29 Road closed. Take alternate route.,Arthur Langford Pkwy W,Atlanta,Fulton,GA,30344,US,US/Eastern,KATL,2022-12-31 09:52:00,58.0,58.0,97.0,28.93,2.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4023538,Source1,2,2022-06-09 13:42:21,2022-06-09 19:24:44,40.786286,-73.929625,40.794357,-73.92246800000002,0.672,Slow traffic on I-278 E from 31st St/Hoyt Ave/Exit 3 (I-278) to I-87 (I-278) due to accident.,Robert F Kennedy Brg,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-06-09 13:51:00,80.0,80.0,47.0,29.51,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5704395,Source1,2,2021-04-09 16:52:12,2021-04-09 18:11:28,25.856043,-80.235947,25.856344,-80.235954,0.021,Incident on NW 23RD AVE near NW 90TH ST Drive with caution., NW 23rd Ave,Miami,Miami-Dade,FL,33147-3505,US,US/Eastern,KOPF,2021-04-09 16:53:00,80.0,80.0,48.0,30.0,10.0,SSE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3391448,Source2,2,2017-08-21 06:54:51,2017-08-21 07:39:27,44.485928,-118.642548,,,0.0,Lane blocked due to accident on US-26 John Day Hwy both ways at Old Bates Rd.,Old Bates Rd,Prairie City,Grant,OR,97869-8230,US,US/Pacific,KGCD,2017-08-21 06:55:00,53.8,,52.0,30.17,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6506306,Source1,2,2021-02-12 11:36:50,2021-02-12 13:36:50,44.65183854081796,-122.85194277704784,44.63361854081796,-122.86545277704784,1.423,Hazardous tree or vegetation. Use caution., Highway 226,Scio,Linn,OR,97374-9727,US,US/Pacific,KSLE,2021-02-12 11:56:00,30.0,22.0,88.0,29.76,1.0,N,8.0,0.01,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1570115,Source3,3,2020-02-29 07:41:09,2020-02-29 08:25:53,34.020969,-118.195267,,,0.0,Accident on I-5 Southbound at Exit 132 Calzona St.,I-5 S,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2020-02-29 07:52:00,63.0,63.0,65.0,29.87,7.0,E,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2743016,Source2,2,2018-06-05 11:27:54,2018-06-05 11:57:33,41.147465,-95.966858,,,0.0,Accident on 36th St at Raynor Pkwy.,S 36th St,Bellevue,Sarpy,NE,68123,US,US/Central,KOFF,2018-06-05 11:56:00,82.8,,59.0,29.86,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5709445,Source1,2,2021-06-19 05:19:03,2021-06-19 07:03:09,42.34046101549939,-79.58093762359819,42.3364910154994,-79.58741762359818,0.43,Incident on I-90 WB near I-90 Drive with caution.,New York State Thruway,Westfield,Chautauqua,NY,14787,US,US/Eastern,KDKK,2021-06-19 05:29:00,73.0,73.0,81.0,29.04,9.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
